Dish Name	Ingredients Used	Price	Time Consumed	Menu Group
FoodD_UMVYTZ	onion, spinach, paneer, capsicum	1104.8	25	Main Course
FoodD_8J23FI	fish, onion, beef, potato	950.7	12	Non-Veg
FoodD_UZ9B4D	pepper, oregano, paneer, potato	223.6	24	Beverage
FoodD_7HD51Q	capsicum, corn, chicken, broccoli	523.98	21	Main Course
FoodD_382EEI	capsicum, paneer, broccoli, spinach	166.98	12	Dessert
FoodD_8S2M4V	paneer, rice, oregano, butter	1068.85	12	Non-Veg
FoodD_0LMX40	broccoli, chicken, potato, capsicum	245.09	32	Veg
FoodD_EII7Z1	chicken, mushroom, potato, paneer	1078.37	42	Veg
FoodD_4J49K2	lentils, spinach, flour, yogurt	703.92	44	Main Course
FoodD_UF6270	chicken, pepper, yogurt, cream	433.49	13	Non-Veg
FoodD_M3XA68	onion, rice, paneer, fish	779.19	42	Dessert
FoodD_6XBXHU	flour, chicken, paneer, beef	674.33	44	Main Course
FoodD_O254JT	onion, pepper, potato, oregano	566.46	14	Beverage
FoodD_L0ES33	cream, carrot, butter, pepper	765.32	11	Veg
FoodD_PNO5AY	spinach, corn, basil, butter	448.35	31	Veg
FoodD_W09WVQ	chicken, lentils, mushroom, capsicum	362.06	8	Combo
FoodD_U4TCTP	carrot, capsicum, basil, oregano	662.66	25	Dessert
FoodD_6INHFR	basil, fish, tomato, oregano	489.59	24	Combo
FoodD_9LVL4Q	oregano, mushroom, potato, corn	275.31	17	Main Course
FoodD_NAY3S3	tomato, onion, yogurt, oregano	1078.27	22	Veg
FoodD_FAJJIM	tomato, cream, beef, paneer	1106.62	40	Non-Veg
FoodD_BWKKDV	beef, spinach, pepper, onion	869.06	7	Veg
FoodD_XKQVCJ	mushroom, paneer, tomato, lentils	1163.14	37	Dessert
FoodD_YEWC7E	onion, chicken, lentils, cream	1042.19	9	Non-Veg
FoodD_V2VW1T	corn, tomato, cream, butter	729.45	8	Beverage
FoodD_QVPQJA	lentils, basil, chicken, oregano	684.03	16	Non-Veg
FoodD_YEE2LX	beef, pepper, capsicum, potato	167.29	27	Beverage
FoodD_KTSGFH	broccoli, basil, potato, flour	1114.53	44	Beverage
FoodD_Y4B4OE	paneer, flour, butter, cream	1177.74	24	Main Course
FoodD_22Y9LH	broccoli, mushroom, basil, flour	388.21	28	Beverage
FoodD_JL3CN4	potato, pepper, paneer, lentils	205.58	6	Non-Veg
FoodD_VJJIOW	spinach, potato, paneer, beef	952.95	27	Beverage
FoodD_A4W3GV	oregano, fish, chicken, carrot	512.58	30	Combo
FoodD_IBRP6A	basil, yogurt, tomato, broccoli	1046.4	19	Beverage
FoodD_R83NCL	tomato, fish, onion, lentils	282.66	25	Main Course
FoodD_DG37TU	corn, mushroom, pepper, onion	637.92	10	Main Course
FoodD_TLHMLU	rice, beef, butter, corn	864.39	36	Beverage
FoodD_CESLFB	broccoli, tomato, oregano, beef	926.57	34	Non-Veg
FoodD_9WYLKA	cream, beef, basil, carrot	542.37	12	Veg
FoodD_QA0BE4	yogurt, fish, basil, broccoli	520.95	42	Non-Veg
FoodD_XHZ7RI	onion, paneer, chicken, pepper	277.01	14	Combo
FoodD_NQA3QA	chicken, potato, flour, corn	331.46	24	Combo
FoodD_GK6E3W	yogurt, capsicum, flour, lentils	421.02	45	Main Course
FoodD_RAWO1B	carrot, spinach, butter, fish	506.46	21	Beverage
FoodD_U096A0	capsicum, spinach, flour, corn	1118.11	22	Veg
FoodD_HFTSDI	mushroom, lentils, spinach, broccoli	399.06	23	Veg
FoodD_VCGYFK	yogurt, beef, lentils, mushroom	425.09	7	Combo
FoodD_A48G1P	lentils, paneer, cream, mushroom	513.13	45	Non-Veg
FoodD_BU7WCH	oregano, capsicum, tomato, spinach	368.38	12	Main Course
FoodD_UP6E1X	corn, basil, cream, flour	395.13	40	Non-Veg
FoodD_EX4RMS	oregano, beef, potato, corn	1155.09	27	Main Course
FoodD_TT0YO6	lentils, butter, tomato, capsicum	443.67	37	Non-Veg
FoodD_U9ZDDH	lentils, pepper, rice, beef	704.73	17	Dessert
FoodD_7XTEPK	spinach, corn, cream, onion	625.16	32	Beverage
FoodD_XWJREW	chicken, fish, potato, basil	848.16	22	Dessert
FoodD_AHTIHE	beef, tomato, carrot, butter	727.94	25	Veg
FoodD_38E4NK	capsicum, basil, lentils, beef	572.23	7	Dessert
FoodD_F7M0FZ	butter, lentils, carrot, tomato	599.31	34	Veg
FoodD_YXGVYP	paneer, flour, fish, pepper	308.16	21	Combo
FoodD_RJKI3T	mushroom, carrot, chicken, onion	182.81	6	Main Course
FoodD_T0UEE1	capsicum, fish, chicken, yogurt	170.83	8	Combo
FoodD_IBCEF0	lentils, onion, yogurt, potato	935.6	20	Veg
FoodD_0PEPM6	carrot, rice, yogurt, tomato	1074.16	17	Non-Veg
FoodD_J4KY5P	beef, cream, fish, spinach	486.02	33	Combo
FoodD_7LOBI2	flour, fish, rice, corn	1056.82	30	Beverage
FoodD_6HZ9CO	chicken, pepper, capsicum, cream	391.6	28	Beverage
FoodD_SZZLFQ	carrot, onion, fish, cream	399.4	6	Veg
FoodD_03UYQ4	spinach, chicken, basil, flour	544.53	38	Non-Veg
FoodD_5RCRJD	mushroom, butter, broccoli, tomato	623.56	40	Combo
FoodD_N6KMDE	fish, capsicum, lentils, onion	585.12	18	Veg
FoodD_LLD2D7	cream, potato, beef, rice	194.48	44	Veg
FoodD_OM6ZET	tomato, spinach, cream, onion	514.86	39	Beverage
FoodD_388C23	cream, oregano, pepper, beef	615.18	12	Veg
FoodD_MKDK5T	mushroom, spinach, rice, broccoli	866.25	38	Combo
FoodD_QU17K7	fish, flour, lentils, pepper	416.24	18	Veg
FoodD_V2C0X2	broccoli, cream, tomato, lentils	1118.05	27	Main Course
FoodD_9YMBEU	yogurt, paneer, pepper, rice	1190.09	19	Dessert
FoodD_UIQEMH	carrot, chicken, paneer, flour	1031.65	45	Main Course
FoodD_P0EL5F	pepper, fish, cream, paneer	802.18	34	Beverage
FoodD_QE7URA	fish, beef, spinach, capsicum	868.57	41	Main Course
FoodD_3IT8B7	chicken, mushroom, paneer, cream	150.87	11	Veg
FoodD_M6AHIL	paneer, carrot, oregano, tomato	1093.62	32	Non-Veg
FoodD_QJWMI0	capsicum, potato, chicken, oregano	1046.14	26	Non-Veg
FoodD_WTR1UG	mushroom, yogurt, cream, carrot	394.55	20	Non-Veg
FoodD_XJ9PUI	onion, chicken, yogurt, spinach	704.32	22	Veg
FoodD_PV27MT	cream, beef, chicken, onion	506.16	45	Main Course
FoodD_9LF4IX	oregano, pepper, tomato, basil	1051.98	24	Beverage
FoodD_73SD8D	mushroom, tomato, beef, basil	292.09	37	Combo
FoodD_D3TWJN	spinach, cream, beef, butter	769.2	9	Veg
FoodD_GZHLBB	fish, chicken, onion, pepper	336.07	43	Non-Veg
FoodD_ZGHJ2T	chicken, potato, carrot, tomato	913.14	13	Veg
FoodD_7PPEC1	spinach, flour, oregano, butter	206.38	7	Beverage
FoodD_CIRVBL	tomato, yogurt, rice, carrot	331.55	37	Dessert
FoodD_IRZF0W	cream, corn, fish, yogurt	624.71	40	Non-Veg
FoodD_YQEROE	oregano, pepper, cream, potato	554.27	21	Main Course
FoodD_1IKWC3	rice, flour, corn, beef	684.43	18	Main Course
FoodD_B4YFYC	rice, potato, mushroom, chicken	1195.76	20	Beverage
FoodD_H2M8P7	carrot, mushroom, rice, fish	192.15	27	Dessert
FoodD_C2QKGK	chicken, capsicum, oregano, rice	152.0	33	Non-Veg
FoodD_H6NT4Q	lentils, carrot, pepper, mushroom	292.43	45	Beverage
FoodD_8JVQC5	pepper, mushroom, beef, rice	302.6	11	Main Course
FoodD_XYF78U	capsicum, rice, chicken, potato	916.07	28	Dessert
FoodD_J4HM4L	capsicum, oregano, pepper, paneer	567.85	36	Dessert
FoodD_X2IBKY	rice, yogurt, paneer, onion	1110.59	23	Dessert
FoodD_8OP3PB	beef, carrot, mushroom, lentils	449.49	39	Veg
FoodD_M14HIY	rice, lentils, capsicum, corn	1123.19	21	Beverage
FoodD_RWCYML	fish, capsicum, lentils, corn	409.17	23	Veg
FoodD_1KLCOR	broccoli, beef, basil, capsicum	770.31	31	Beverage
FoodD_8SLJ1X	lentils, spinach, basil, beef	477.42	13	Dessert
FoodD_ITIIFA	chicken, rice, mushroom, flour	463.14	16	Combo
FoodD_TTDMRQ	yogurt, flour, lentils, butter	1037.79	9	Dessert
FoodD_4CJFSB	broccoli, chicken, capsicum, yogurt	1171.31	31	Main Course
FoodD_OZA7YA	corn, carrot, oregano, broccoli	1177.41	5	Dessert
FoodD_XUJH8M	butter, pepper, oregano, potato	1095.64	25	Beverage
FoodD_XD4DJF	beef, butter, paneer, onion	1181.68	34	Veg
FoodD_GHBCM1	tomato, corn, mushroom, onion	1043.49	36	Combo
FoodD_I8UVB9	spinach, lentils, yogurt, cream	454.1	27	Main Course
FoodD_CSX4YO	beef, potato, basil, capsicum	415.95	6	Veg
FoodD_4Z8EE1	tomato, beef, mushroom, chicken	770.66	28	Non-Veg
FoodD_1J6IPU	beef, butter, chicken, mushroom	182.81	29	Veg
FoodD_Y90P0J	rice, beef, onion, basil	243.72	29	Dessert
FoodD_A32EIT	corn, pepper, spinach, paneer	1185.71	7	Dessert
FoodD_XQMO0N	oregano, mushroom, lentils, basil	1155.97	43	Combo
FoodD_58JDFB	oregano, corn, lentils, butter	185.24	36	Combo
FoodD_Z9IXXW	basil, rice, capsicum, flour	550.99	10	Beverage
FoodD_P6ESDE	spinach, potato, butter, broccoli	334.41	44	Main Course
FoodD_P24MG9	beef, broccoli, basil, capsicum	216.74	31	Dessert
FoodD_6G517U	paneer, beef, tomato, corn	218.44	6	Veg
FoodD_T79A4I	broccoli, fish, corn, potato	651.34	14	Combo
FoodD_RUZ8OF	yogurt, mushroom, fish, rice	835.27	6	Main Course
FoodD_SRFL1S	tomato, carrot, flour, basil	936.5	39	Veg
FoodD_MLW3LK	cream, basil, corn, onion	855.15	38	Main Course
FoodD_EJ0PD3	paneer, tomato, potato, fish	1068.0	30	Beverage
FoodD_LFOWNE	tomato, chicken, flour, corn	559.83	35	Veg
FoodD_57SC43	spinach, oregano, cream, lentils	860.43	32	Main Course
FoodD_1UC6TK	cream, butter, broccoli, spinach	817.48	43	Veg
FoodD_X08IC7	lentils, spinach, cream, potato	478.83	38	Dessert
FoodD_KS94YN	rice, tomato, cream, spinach	548.02	32	Beverage
FoodD_H371ZV	chicken, broccoli, fish, basil	351.18	19	Dessert
FoodD_X5836V	corn, flour, capsicum, pepper	931.61	43	Dessert
FoodD_RDALHE	yogurt, chicken, flour, tomato	393.75	13	Main Course
FoodD_HCILDR	butter, corn, cream, potato	616.32	35	Beverage
FoodD_5ZFG9K	flour, fish, tomato, paneer	725.99	18	Dessert
FoodD_D9RZJU	butter, capsicum, oregano, tomato	1134.24	18	Dessert
FoodD_ZL690G	tomato, lentils, rice, cream	789.08	16	Veg
FoodD_BC74BK	oregano, pepper, corn, paneer	271.81	28	Non-Veg
FoodD_1YMPGF	cream, spinach, flour, tomato	1148.56	22	Veg
FoodD_E6S3QK	potato, pepper, flour, broccoli	195.96	10	Dessert
FoodD_YL44K7	mushroom, beef, yogurt, carrot	1193.97	10	Dessert
FoodD_DU0WT5	chicken, fish, oregano, yogurt	1005.17	12	Veg
FoodD_Y7JQJL	flour, yogurt, corn, tomato	162.49	39	Beverage
FoodD_UGVIP5	beef, carrot, butter, yogurt	304.65	7	Dessert
FoodD_YCIV5U	carrot, lentils, rice, oregano	1177.08	18	Combo
FoodD_N1O6CH	beef, yogurt, corn, spinach	719.5	32	Combo
FoodD_9ECHZR	chicken, potato, carrot, spinach	190.92	33	Main Course
FoodD_H38Z86	broccoli, flour, cream, corn	869.18	11	Combo
FoodD_YTBRXA	carrot, beef, paneer, potato	1102.37	16	Non-Veg
FoodD_12PUFE	cream, fish, spinach, pepper	333.76	45	Main Course
FoodD_8TN0GB	flour, cream, pepper, basil	271.12	31	Main Course
FoodD_QM2LBW	pepper, yogurt, capsicum, beef	316.56	37	Non-Veg
FoodD_9G18CD	basil, onion, paneer, lentils	724.42	37	Beverage
FoodD_ZHV20F	spinach, fish, mushroom, basil	297.93	21	Beverage
FoodD_TIOJCV	cream, paneer, chicken, tomato	569.36	28	Combo
FoodD_TJ32CX	paneer, yogurt, basil, potato	202.19	31	Non-Veg
FoodD_FI0JYB	spinach, lentils, potato, butter	757.06	23	Beverage
FoodD_PH60G9	flour, chicken, broccoli, spinach	900.93	29	Non-Veg
FoodD_O5GBIJ	corn, fish, basil, mushroom	956.94	40	Non-Veg
FoodD_OP9H39	paneer, corn, butter, fish	515.85	11	Beverage
FoodD_A9F43I	rice, butter, paneer, spinach	331.57	10	Combo
FoodD_0Z55WY	pepper, corn, basil, potato	309.94	37	Combo
FoodD_3YRKZZ	chicken, capsicum, lentils, basil	963.78	35	Main Course
FoodD_BPZ0P3	pepper, corn, oregano, rice	864.39	17	Dessert
FoodD_C4Q17E	capsicum, fish, butter, cream	338.31	14	Main Course
FoodD_QV8S7P	pepper, mushroom, oregano, capsicum	317.24	30	Veg
FoodD_RWL2HQ	tomato, potato, mushroom, corn	233.25	41	Beverage
FoodD_O8LQ6T	capsicum, spinach, flour, corn	1191.97	8	Non-Veg
FoodD_ISTPER	basil, capsicum, broccoli, mushroom	531.67	40	Beverage
FoodD_V1XMVY	chicken, basil, beef, spinach	255.81	18	Main Course
FoodD_Q04MIS	potato, mushroom, beef, paneer	1115.26	8	Beverage
FoodD_MPF666	lentils, fish, cream, yogurt	780.25	33	Combo
FoodD_2MUUVV	oregano, basil, yogurt, onion	1188.31	20	Dessert
FoodD_8W0OE6	potato, flour, onion, carrot	1121.44	15	Combo
FoodD_JINRLA	fish, basil, mushroom, yogurt	661.26	15	Veg
FoodD_V2E9OD	pepper, fish, rice, cream	622.67	31	Combo
FoodD_UXFC07	oregano, potato, beef, carrot	982.32	25	Combo
FoodD_XC4E8X	chicken, corn, onion, rice	403.46	17	Non-Veg
FoodD_OULHH1	lentils, yogurt, beef, tomato	814.14	16	Beverage
FoodD_9HEB1W	mushroom, flour, paneer, potato	310.29	16	Dessert
FoodD_MV1PPN	chicken, potato, butter, lentils	309.2	33	Main Course
FoodD_RI2JHW	lentils, onion, basil, carrot	277.47	43	Beverage
FoodD_GWUWSF	basil, beef, lentils, pepper	1166.56	6	Main Course
FoodD_6UVYYW	beef, spinach, fish, lentils	749.98	14	Non-Veg
FoodD_PLBUEC	basil, cream, capsicum, fish	1191.27	29	Veg
FoodD_7FOCZJ	fish, corn, broccoli, onion	781.9	36	Combo
FoodD_715F2C	butter, beef, carrot, mushroom	1156.9	5	Veg
FoodD_AW4HJG	potato, oregano, corn, tomato	892.93	23	Beverage
FoodD_RKQTS2	flour, paneer, chicken, potato	669.18	36	Dessert
FoodD_TDWR3L	fish, mushroom, rice, lentils	857.83	27	Combo
FoodD_D24MAT	onion, fish, corn, pepper	252.05	36	Non-Veg
FoodD_18ZTUT	flour, pepper, oregano, fish	892.67	45	Non-Veg
FoodD_7A9DT6	beef, butter, onion, rice	455.24	30	Non-Veg
FoodD_EJ9641	cream, broccoli, tomato, capsicum	344.0	44	Combo
FoodD_KJ3LMN	beef, lentils, flour, corn	848.28	14	Dessert
FoodD_BA59NU	flour, paneer, broccoli, tomato	752.02	35	Beverage
FoodD_EKQ576	mushroom, capsicum, onion, paneer	618.46	45	Dessert
FoodD_TSBO0V	broccoli, yogurt, fish, pepper	425.38	24	Combo
FoodD_AQ0A3C	beef, butter, corn, fish	489.71	37	Beverage
FoodD_EVQKMI	cream, tomato, carrot, beef	504.44	32	Beverage
FoodD_DPZALH	capsicum, tomato, potato, basil	1105.93	42	Veg
FoodD_AGP439	broccoli, basil, yogurt, paneer	466.12	28	Main Course
FoodD_3TOV3B	chicken, pepper, cream, rice	529.49	22	Dessert
FoodD_KAQPNK	lentils, corn, beef, potato	888.61	17	Veg
FoodD_VBNXP1	pepper, potato, chicken, carrot	627.7	21	Beverage
FoodD_9USWP2	capsicum, flour, paneer, basil	719.57	45	Dessert
FoodD_TCBG2P	oregano, butter, mushroom, beef	811.0	29	Beverage
FoodD_TKGMUN	cream, spinach, flour, pepper	673.21	43	Veg
FoodD_CPN3A7	basil, fish, capsicum, chicken	687.97	14	Beverage
FoodD_FCKKAT	spinach, potato, mushroom, rice	831.32	39	Veg
FoodD_TG9397	flour, rice, cream, chicken	1097.08	12	Non-Veg
FoodD_Z1GX3T	capsicum, tomato, chicken, mushroom	755.38	26	Main Course
FoodD_MSCF5L	spinach, butter, lentils, beef	1185.05	33	Combo
FoodD_1HKC7L	onion, yogurt, basil, lentils	934.82	33	Beverage
FoodD_S2JLUZ	yogurt, pepper, flour, spinach	565.6	44	Veg
FoodD_44Z84G	broccoli, paneer, yogurt, tomato	979.61	20	Non-Veg
FoodD_79YOM9	carrot, broccoli, onion, tomato	566.99	5	Dessert
FoodD_1A0JID	oregano, broccoli, chicken, flour	794.92	11	Non-Veg
FoodD_8X1D5Z	butter, corn, chicken, flour	643.67	16	Main Course
FoodD_C5QLP8	tomato, potato, corn, flour	968.23	10	Combo
FoodD_K49T3M	flour, fish, chicken, paneer	633.95	9	Veg
FoodD_VTB6HS	paneer, cream, butter, capsicum	159.35	13	Beverage
FoodD_YIXK3V	spinach, capsicum, corn, basil	912.6	11	Veg
FoodD_4P1HSZ	carrot, beef, rice, fish	674.49	18	Beverage
FoodD_0FV5WC	cream, paneer, chicken, carrot	1058.96	26	Dessert
FoodD_7Y135R	flour, broccoli, lentils, basil	681.5	44	Veg
FoodD_LWZXCH	mushroom, pepper, flour, rice	664.3	40	Main Course
FoodD_ISYF5Q	capsicum, broccoli, onion, tomato	680.11	25	Combo
FoodD_0K52ZZ	beef, corn, basil, potato	992.99	12	Veg
FoodD_VOBUR6	butter, chicken, cream, capsicum	254.06	12	Veg
FoodD_6Q32KL	onion, pepper, flour, lentils	870.63	25	Beverage
FoodD_FBKQWC	pepper, lentils, oregano, yogurt	355.17	20	Non-Veg
FoodD_GKAPLH	chicken, pepper, carrot, rice	188.75	37	Beverage
FoodD_OZPLMG	flour, corn, potato, rice	1039.5	43	Non-Veg
FoodD_JZTDHE	lentils, corn, paneer, chicken	862.23	26	Combo
FoodD_8V63HH	potato, tomato, butter, basil	765.51	44	Dessert
FoodD_0SVSHR	corn, chicken, paneer, beef	349.6	27	Combo
FoodD_Y9CWTX	lentils, fish, rice, mushroom	457.18	30	Non-Veg
FoodD_9XM03I	spinach, cream, flour, potato	156.5	38	Combo
FoodD_2BECZP	potato, carrot, paneer, corn	950.5	42	Veg
FoodD_AQX5G3	tomato, cream, rice, capsicum	418.85	36	Combo
FoodD_QHVYW1	carrot, potato, flour, lentils	1140.88	42	Beverage
FoodD_X4EEMJ	spinach, fish, flour, cream	449.13	41	Non-Veg
FoodD_UBGHV5	rice, fish, lentils, chicken	1079.94	9	Veg
FoodD_S5JP80	tomato, spinach, mushroom, capsicum	1155.78	25	Veg
FoodD_1A6CRC	mushroom, tomato, paneer, beef	242.01	36	Main Course
FoodD_V2GN51	butter, paneer, basil, fish	1072.41	33	Main Course
FoodD_2C529P	potato, oregano, beef, tomato	321.28	27	Beverage
FoodD_1INLQT	corn, chicken, tomato, oregano	822.22	7	Non-Veg
FoodD_FO8VVK	rice, lentils, spinach, potato	813.55	17	Main Course
FoodD_YV7VKN	mushroom, chicken, lentils, carrot	840.34	45	Main Course
FoodD_4E21VY	mushroom, cream, carrot, paneer	210.3	18	Combo
FoodD_E5LS8B	beef, onion, broccoli, oregano	167.32	36	Non-Veg
FoodD_63TGRJ	pepper, yogurt, paneer, rice	402.02	14	Non-Veg
FoodD_H699CA	basil, mushroom, tomato, oregano	389.09	16	Main Course
FoodD_ELXXA6	carrot, pepper, spinach, mushroom	865.25	14	Beverage
FoodD_Q4K3OU	yogurt, tomato, basil, broccoli	388.6	7	Non-Veg
FoodD_RPJQC7	rice, paneer, broccoli, lentils	344.95	29	Combo
FoodD_L1K8ZR	cream, rice, chicken, carrot	982.89	8	Combo
FoodD_0MMEM0	flour, carrot, butter, yogurt	443.21	45	Main Course
FoodD_XRMC2V	fish, capsicum, carrot, butter	1059.76	26	Dessert
FoodD_J0305Y	beef, lentils, corn, carrot	1022.28	21	Combo
FoodD_RWL6VJ	basil, carrot, capsicum, mushroom	725.87	10	Combo
FoodD_NQ18XA	beef, fish, chicken, rice	823.49	10	Veg
FoodD_JENC0Z	potato, spinach, carrot, paneer	578.52	18	Main Course
FoodD_UICN1A	fish, paneer, oregano, potato	1017.27	20	Dessert
FoodD_WFY17R	yogurt, tomato, capsicum, rice	512.52	25	Combo
FoodD_7KAMBU	rice, lentils, oregano, pepper	296.56	45	Dessert
FoodD_VILARU	mushroom, onion, capsicum, butter	503.39	36	Dessert
FoodD_TGWTNR	chicken, paneer, potato, fish	468.23	15	Beverage
FoodD_3HUZ3C	fish, beef, corn, spinach	320.78	33	Main Course
FoodD_5AKXYS	fish, basil, tomato, lentils	1113.72	22	Non-Veg
FoodD_VLR3OG	potato, oregano, flour, basil	316.67	32	Dessert
FoodD_7A9VUE	beef, cream, flour, capsicum	1099.33	31	Beverage
FoodD_TH1279	capsicum, basil, onion, chicken	173.19	27	Beverage
FoodD_46ELUA	tomato, cream, beef, capsicum	357.88	10	Beverage
FoodD_YZ8VYL	tomato, spinach, oregano, paneer	481.89	6	Combo
FoodD_KKG0EX	rice, lentils, broccoli, beef	184.74	15	Beverage
FoodD_Q0KGMI	lentils, cream, pepper, mushroom	504.96	6	Veg
FoodD_RIZ5WJ	lentils, rice, paneer, beef	525.92	24	Veg
FoodD_UU7SO6	tomato, rice, chicken, pepper	919.1	7	Main Course
FoodD_1EWJ3G	onion, rice, potato, broccoli	507.72	42	Combo
FoodD_3JGXVD	potato, tomato, onion, lentils	1140.64	35	Non-Veg
FoodD_2RO3DA	basil, rice, tomato, carrot	387.39	13	Non-Veg
FoodD_59EYMX	tomato, broccoli, spinach, onion	794.12	22	Main Course
FoodD_290S6K	yogurt, fish, paneer, butter	488.42	19	Dessert
FoodD_5ISCOQ	potato, onion, lentils, beef	1128.4	26	Non-Veg
FoodD_B8ZK5U	rice, capsicum, butter, fish	196.36	9	Main Course
FoodD_0YKQEY	broccoli, potato, pepper, beef	308.37	18	Beverage
FoodD_4HP5BB	yogurt, fish, rice, chicken	597.65	12	Dessert
FoodD_A9WL41	capsicum, chicken, cream, potato	307.1	8	Beverage
FoodD_TNRAPL	yogurt, carrot, onion, tomato	1092.65	32	Beverage
FoodD_JHI0DR	yogurt, fish, onion, basil	507.08	13	Non-Veg
FoodD_DTOJ0X	rice, onion, basil, oregano	417.43	22	Main Course
FoodD_NDW5H8	fish, onion, rice, carrot	1043.69	29	Beverage
FoodD_Q1J9JE	oregano, capsicum, paneer, onion	456.74	41	Non-Veg
FoodD_R8IJT1	potato, yogurt, lentils, basil	926.1	21	Beverage
FoodD_YKO4ZP	tomato, paneer, lentils, chicken	877.43	29	Non-Veg
FoodD_T1VQ8P	cream, fish, capsicum, lentils	1013.16	26	Beverage
FoodD_GNOW4S	tomato, onion, capsicum, corn	1125.82	20	Combo
FoodD_HLGI7W	butter, chicken, mushroom, broccoli	883.11	5	Main Course
FoodD_YPJAI2	onion, lentils, paneer, yogurt	391.28	14	Dessert
FoodD_UQUYL3	fish, oregano, onion, tomato	315.27	42	Veg
FoodD_LJS3ED	rice, tomato, spinach, butter	900.15	29	Veg
FoodD_IRJ51C	tomato, paneer, corn, mushroom	824.82	18	Main Course
FoodD_59TP0Q	flour, rice, tomato, basil	1074.79	35	Combo
FoodD_N8K4UL	mushroom, fish, pepper, basil	613.41	5	Veg
FoodD_2FL5U1	mushroom, rice, broccoli, carrot	1194.85	13	Veg
FoodD_TWEG72	butter, rice, broccoli, cream	700.48	16	Main Course
FoodD_5RBQWI	beef, spinach, carrot, capsicum	672.69	19	Main Course
FoodD_RKASUC	spinach, chicken, tomato, beef	813.98	34	Main Course
FoodD_UB7AUA	yogurt, fish, beef, tomato	257.72	45	Non-Veg
FoodD_O4OERA	chicken, oregano, basil, yogurt	570.33	40	Combo
FoodD_RLWSDC	fish, chicken, spinach, tomato	415.35	22	Beverage
FoodD_TTPO0P	yogurt, oregano, lentils, tomato	559.43	14	Combo
FoodD_MNF895	paneer, mushroom, fish, chicken	671.9	6	Non-Veg
FoodD_K33DM7	spinach, rice, yogurt, chicken	569.12	12	Main Course
FoodD_RH8GR3	yogurt, tomato, cream, lentils	1074.52	28	Main Course
FoodD_ORGF4E	fish, tomato, potato, paneer	523.32	6	Dessert
FoodD_3Q4O9P	lentils, basil, beef, fish	284.48	10	Dessert
FoodD_PNLI52	butter, oregano, corn, onion	190.42	11	Main Course
FoodD_6WIM0G	tomato, mushroom, chicken, carrot	749.75	31	Main Course
FoodD_NCYNMY	broccoli, oregano, fish, basil	1022.87	45	Combo
FoodD_1R0WG0	onion, fish, beef, butter	584.14	36	Veg
FoodD_DQD4AG	lentils, capsicum, tomato, corn	288.02	11	Beverage
FoodD_8GULPP	potato, tomato, spinach, chicken	157.62	35	Veg
FoodD_3Q8W43	flour, spinach, yogurt, chicken	1061.07	23	Combo
FoodD_ZDF183	broccoli, rice, lentils, fish	277.9	43	Veg
FoodD_OHWWL8	pepper, spinach, yogurt, oregano	205.16	43	Dessert
FoodD_UF98JZ	rice, spinach, pepper, tomato	472.0	36	Main Course
FoodD_5RF8R3	corn, mushroom, cream, chicken	1057.51	11	Veg
FoodD_0I26I2	carrot, corn, chicken, yogurt	1132.63	16	Combo
FoodD_YJMDHL	flour, cream, potato, corn	914.27	15	Non-Veg
FoodD_LTIQHF	broccoli, carrot, beef, potato	814.24	32	Main Course
FoodD_FT414Y	yogurt, flour, beef, mushroom	997.9	40	Combo
FoodD_RU0JH6	beef, corn, carrot, potato	945.91	41	Beverage
FoodD_L3GEOX	onion, capsicum, cream, chicken	825.62	24	Beverage
FoodD_756J7Y	pepper, broccoli, cream, capsicum	393.68	36	Beverage
FoodD_J1G5JP	broccoli, oregano, potato, paneer	1148.14	34	Dessert
FoodD_DL63PE	tomato, spinach, oregano, mushroom	942.49	33	Beverage
FoodD_L9BAFL	butter, onion, broccoli, fish	1057.43	39	Combo
FoodD_GKQXII	tomato, beef, yogurt, mushroom	172.88	34	Combo
FoodD_2LYXBO	beef, broccoli, corn, chicken	919.35	28	Beverage
FoodD_6DXW8N	flour, beef, oregano, yogurt	1011.36	32	Combo
FoodD_CADT0F	fish, carrot, corn, broccoli	319.01	42	Beverage
FoodD_7UXIWX	capsicum, yogurt, pepper, lentils	314.82	36	Dessert
FoodD_CXBHAQ	oregano, flour, basil, onion	229.22	11	Combo
FoodD_CXYLMJ	tomato, chicken, broccoli, flour	219.82	7	Veg
FoodD_HWAAOH	beef, flour, spinach, carrot	941.92	29	Non-Veg
FoodD_W1NSRZ	potato, mushroom, broccoli, fish	346.08	34	Dessert
FoodD_X9VVCM	chicken, tomato, corn, lentils	880.28	39	Veg
FoodD_J268NX	mushroom, pepper, cream, broccoli	1033.05	42	Veg
FoodD_UE9G8R	pepper, beef, basil, mushroom	572.38	39	Dessert
FoodD_719GGZ	yogurt, butter, basil, cream	782.27	34	Beverage
FoodD_PI23AB	butter, capsicum, oregano, spinach	531.04	36	Dessert
FoodD_XNL2IR	fish, capsicum, lentils, basil	783.95	41	Beverage
FoodD_B4MABJ	fish, beef, spinach, rice	524.84	30	Main Course
FoodD_3AHMXF	lentils, paneer, spinach, capsicum	709.3	9	Dessert
FoodD_XGJEJA	corn, onion, basil, capsicum	1018.19	43	Combo
FoodD_C8YQVE	beef, broccoli, rice, cream	972.05	14	Veg
FoodD_W1ZVFG	broccoli, corn, potato, fish	244.84	20	Combo
